Iceland,2022-02-06,1990
South Korea,2022-01-02,544209
Uganda,2022-01-14,31117
England,2022-01-16,134444
Namibia,2022-02-08,846
Saint Vincent and the Grenadines,2022-02-14,89
Cyprus,2022-01-25,3793
Chad,2022-01-27,1229
Venezuela,2022-01-31,170695
Lithuania,2022-01-18,9564
Faeroe Islands,2022-01-17,159
Africa,2022-02-12,1832913
Luxembourg,2022-01-02,4428
Mexico,2022-02-13,407567
Finland,2022-02-10,37437
Denmark,2022-01-21,28386
Czechia,2022-01-07,69216
Slovenia,2022-02-10,2133
Iran,2022-02-20,258164
Cyprus,2022-01-03,3393
Latvia,2022-01-03,5994
United States,2022-02-19,209239
Cuba,2022-01-10,129719
Northern Ireland,2022-02-16,2209
Greenland,2022-01-21,52
Montenegro,2022-01-05,1006
Morocco,2022-01-17,54615
Iceland,2022-01-30,1894
Lebanon,2022-02-13,11175
Azerbaijan,2022-01-12,26951
Mozambique,2022-01-10,268237
Czechia,2022-02-12,13292
Australia,2022-01-06,139701
Malta,2022-02-18,935
Cuba,2022-01-04,93066
Saint Lucia,2022-02-10,68
Papua New Guinea,2022-01-06,514
Trinidad and Tobago,2022-02-15,1529
Guyana,2022-02-03,1628
Netherlands,2022-02-11,21353
Indonesia,2022-02-04,1252137
Jersey,2022-02-03,116
Belize,2022-01-25,738
Faeroe Islands,2022-02-06,56
Canada,2022-01-15,363392
Papua New Guinea,2022-01-15,360
Angola,2022-01-18,134258
Lower middle income,2022-02-11,9692276
Thailand,2022-01-04,159623
Vietnam,2022-01-09,1097265
Sweden,2022-01-20,73372
Samoa,2022-01-25,285
El Salvador,2022-01-18,15221
Lithuania,2022-01-20,8179
Fiji,2022-02-09,260
Jordan,2022-02-07,15159
Benin,2022-01-13,16074
Chile,2022-02-06,50240
Nicaragua,2022-01-11,27061
Jersey,2022-01-23,186
Georgia,2022-01-17,8123
Vanuatu,2022-01-19,736
Egypt,2022-02-03,277821
Denmark,2022-02-15,3220
Georgia,2022-01-06,4662
Ghana,2022-02-06,84487
United States,2022-01-20,880752
World,2022-02-05,18354704
Liechtenstein,2022-02-07,70
Georgia,2022-01-04,4656
Saudi Arabia,2022-01-19,183323
Hong Kong,2022-01-16,39989
Switzerland,2022-02-10,12368
Slovenia,2022-01-14,7817
Czechia,2022-01-09,74795
World,2022-01-05,30410296
Gibraltar,2022-01-03,17
Philippines,2022-01-30,459031
Nauru,2022-01-13,0
Zambia,2022-01-06,20378
Denmark,2022-02-17,2754
Myanmar,2022-02-02,111280
South Korea,2022-01-30,318218
Singapore,2022-01-31,29033
Comoros,2022-01-05,1176
Zambia,2022-02-08,15475
Estonia,2022-01-28,2753
Guatemala,2022-01-25,71692
Costa Rica,2022-01-22,13210
Greece,2022-02-10,35473
Slovenia,2022-01-09,6893
Slovakia,2022-01-10,23794
Australia,2022-02-01,211486
Chad,2022-01-05,2544
Tanzania,2022-02-17,
Fiji,2022-01-05,377
Zimbabwe,2022-02-12,8741
South America,2022-01-08,1614585
Tunisia,2022-01-14,17269
Djibouti,2022-01-18,602
Greece,2022-01-20,68751
Turks and Caicos Islands,2022-02-07,70
Saint Lucia,2022-02-05,77
Italy,2022-01-10,588092
Kiribati,2022-01-14,723
Greece,2022-01-16,76902
Cook Islands,2022-02-11,6
Benin,2022-01-23,15226
Belize,2022-01-24,723
Togo,2022-01-20,4940
Africa,2022-01-08,1992208
Trinidad and Tobago,2022-02-02,1840
Serbia,2022-01-26,4084
Montserrat,2022-01-21,35
Haiti,2022-01-11,251
Saint Vincent and the Grenadines,2022-01-04,82
Kenya,2022-01-05,70086
Nicaragua,2022-01-17,36188
Zimbabwe,2022-02-07,10077
Djibouti,2022-01-11,608
Myanmar,2022-02-01,117444
Finland,2022-02-01,46440
Jamaica,2022-02-10,2027
France,2022-02-04,213472
Guernsey,2022-02-15,81
Germany,2022-01-24,481849
Cyprus,2022-02-17,1823
World,2022-02-11,22178845
Costa Rica,2022-01-10,19511
Portugal,2022-01-05,58094
Afghanistan,2022-02-08,13311
Guatemala,2022-01-24,77439
Turkey,2022-01-12,528110
Mongolia,2022-01-08,2973
Costa Rica,2022-01-01,21003
Brunei,2022-01-28,2022
Malta,2022-01-23,3471
Ecuador,2022-01-02,51546
Democratic Republic of Congo,2022-01-23,4465
Algeria,2022-01-19,16222
Guinea,2022-02-08,55
Myanmar,2022-01-31,123607
China,2022-02-04,1247714
Gambia,2022-01-12,2299
Palestine,2022-01-11,2582
Israel,2022-02-08,7394
Samoa,2022-01-06,57
Paraguay,2022-01-30,14688
Samoa,2022-02-04,401
Czechia,2022-02-07,19877
Hungary,2022-01-16,26242
Zambia,2022-02-01,13823
Madagascar,2022-01-11,6001
Djibouti,2022-01-30,530
Lebanon,2022-02-10,9971
Zambia,2022-01-31,13566
Oceania,2022-01-03,94131
Guinea,2022-01-09,22311
New Caledonia,2022-02-02,148
Norway,2022-01-11,54327
Romania,2022-01-03,15882
Luxembourg,2022-02-09,2148
Slovakia,2022-01-23,13692
Mongolia,2022-01-15,4190
World,2022-01-27,26273835
Taiwan,2022-01-22,488355
Zimbabwe,2022-01-21,12685
Argentina,2022-01-09,423109
North America,2022-01-23,2134168
Dominican Republic,2022-01-26,20133
Australia,2022-02-18,135124
Dominican Republic,2022-02-06,30774
Ireland,2022-01-14,28044
Malawi,2022-02-12,1211
Curacao,2022-02-12,152
Saint Kitts and Nevis,2022-01-16,61
Botswana,2022-02-09,2733
Burundi,2022-01-18,56
Vietnam,2022-01-15,1096002
Northern Ireland,2022-01-31,2521
Cuba,2022-02-09,36421
Costa Rica,2022-02-07,14700
Isle of Man,2022-02-14,56
Panama,2022-01-08,23215
Australia,2022-01-20,281928
Syria,2022-01-18,3543
Nigeria,2022-01-16,188170
South America,2022-01-12,2026194
India,2022-01-31,5909456
Saudi Arabia,2022-01-28,260084
Saint Vincent and the Grenadines,2022-02-05,207
Germany,2022-01-14,647657
South Africa,2022-02-12,118910
Lebanon,2022-01-09,26216
Luxembourg,2022-01-23,6021
Mongolia,2022-02-19,865
Philippines,2022-01-12,772688
Isle of Man,2022-01-25,149
Montenegro,2022-01-27,574
Sint Maarten (Dutch part),2022-01-31,65
Mauritania,2022-01-07,41624
Trinidad and Tobago,2022-02-13,1531
Qatar,2022-02-16,18015
Estonia,2022-01-19,4194
Costa Rica,2022-01-30,12833
Slovenia,2022-01-04,3698
World,2022-02-17,21997335
Turkey,2022-01-27,157961
Ethiopia,2022-01-16,1095
Barbados,2022-01-29,180
Latvia,2022-02-10,3020
Latvia,2022-01-18,8592
Low income,2022-02-02,461698
Kyrgyzstan,2022-02-08,7304
Comoros,2022-01-06,893
Brazil,2022-02-01,1120005
Turkey,2022-02-14,149676
Sweden,2022-01-31,64677
Seychelles,2022-02-17,
Luxembourg,2022-01-01,4435
Brazil,2022-01-22,1780427
Niger,2022-01-06,18757
United Arab Emirates,2022-02-19,22649
United Arab Emirates,2022-01-12,29088
Brazil,2022-02-06,1173056
Kazakhstan,2022-02-08,16155
Guinea,2022-01-13,1431
Honduras,2022-01-16,19500
France,2022-01-31,249932
Gibraltar,2022-01-04,17
Mauritania,2022-02-17,
Pakistan,2022-01-10,600999
Mozambique,2022-01-25,101085
Macao,2022-01-31,1831
Moldova,2022-01-22,6527
Scotland,2022-01-29,8949
Tunisia,2022-02-16,8708
Bhutan,2022-01-08,209
Bhutan,2022-01-03,467
Indonesia,2022-01-31,1252137
Solomon Islands,2022-01-19,826
New Caledonia,2022-02-06,102
Somalia,2022-01-05,5028
Equatorial Guinea,2022-01-13,168
Canada,2022-02-10,137091
Saint Lucia,2022-02-11,62
Mali,2022-01-13,30856
Somalia,2022-01-21,2564
Zambia,2022-01-15,29840
Spain,2022-01-19,239126
United Arab Emirates,2022-01-25,34282
Samoa,2022-01-26,304
Colombia,2022-02-19,170826
Democratic Republic of Congo,2022-01-07,2352
Italy,2022-01-08,570601
Mexico,2022-01-17,585596
Togo,2022-01-04,4917
Eswatini,2022-02-02,1736
Asia,2022-01-13,26073938
Thailand,2022-01-17,463074
Isle of Man,2022-01-28,118
Nauru,2022-01-15,0
Brazil,2022-01-07,487356
Guinea,2022-01-19,162951
Montenegro,2022-01-06,915
Pakistan,2022-01-25,588739
Bermuda,2022-01-22,257
Greenland,2022-01-17,51
Cuba,2022-02-18,19505
Low income,2022-01-26,711908
Serbia,2022-02-12,3068
Estonia,2022-02-10,1398
Cyprus,2022-02-04,6937
Sweden,2022-01-18,70352
Russia,2022-01-30,307578
Zimbabwe,2022-02-03,10619
High income,2022-01-19,6113501
Hong Kong,2022-01-28,45087
Croatia,2022-01-17,17438
Singapore,2022-02-01,24630
Kenya,2022-02-15,235247
Kyrgyzstan,2022-02-16,9313
Iran,2022-01-12,571158
Philippines,2022-01-10,638667
Georgia,2022-01-09,5731
Isle of Man,2022-01-27,124
Oceania,2022-02-03,254398
Belgium,2022-01-23,70553
United States,2022-01-15,1096867
Grenada,2022-01-05,175
Honduras,2022-02-09,16773
Taiwan,2022-01-17,353056
Sint Maarten (Dutch part),2022-02-08,59
Togo,2022-01-11,4798
Turkey,2022-01-03,509267
Spain,2022-01-02,104074
British Virgin Islands,2022-01-09,15
Lower middle income,2022-01-30,8904041
Gabon,2022-01-11,3128
Ukraine,2022-01-08,48915
Greenland,2022-02-12,13
European Union,2022-02-06,1439230
Portugal,2022-02-15,57063
Vietnam,2022-01-30,692956
Portugal,2022-01-17,81069
South Sudan,2022-01-16,1556
Liberia,2022-02-08,1580
Nepal,2022-02-02,312672
Greece,2022-02-08,35471
Czechia,2022-01-12,74635
Japan,2022-01-23,175639
Timor,2022-01-10,1172
Suriname,2022-02-05,161
Bolivia,2022-02-02,39078
Cayman Islands,2022-01-15,179
Syria,2022-02-11,2829
Hungary,2022-02-11,9751
Singapore,2022-01-04,39872
European Union,2022-01-23,2423264
Kosovo,2022-02-17,1063
Singapore,2022-02-05,20776
Low income,2022-02-17,348188
Armenia,2022-01-31,9113
High income,2022-01-13,6756333
North America,2022-01-27,2292619
Burundi,2022-02-04,65
Serbia,2022-02-13,2834
Kyrgyzstan,2022-01-14,8160
Zimbabwe,2022-02-04,10237
Belize,2022-02-14,407
China,2022-01-03,10479429
South Korea,2022-01-04,464639
Bangladesh,2022-02-13,957674
Chad,2022-01-15,2544
Australia,2022-02-14,165863
Saint Kitts and Nevis,2022-02-07,164
North Macedonia,2022-01-24,1128
Tunisia,2022-01-29,9639
Guinea-Bissau,2022-02-10,9333
Greenland,2022-01-03,7
Thailand,2022-02-09,269161
South America,2022-02-01,2703996
Montserrat,2022-02-02,8
Egypt,2022-02-07,288769
Barbados,2022-01-14,264
Turkey,2022-02-05,161370
Nicaragua,2022-02-12,21234
Canada,2022-02-12,126507
Antigua and Barbuda,2022-01-28,79
Cuba,2022-02-03,54927
Montenegro,2022-02-05,452
Kuwait,2022-02-03,5641
Grenada,2022-01-18,154
Jersey,2022-01-22,202
Colombia,2022-01-11,237837
Cote d'Ivoire,2022-02-09,65578
Sint Maarten (Dutch part),2022-01-09,266
High income,2022-01-16,6761990
Kiribati,2022-01-08,856
Cote d'Ivoire,2022-02-06,65578
Mauritania,2022-01-27,5093
United Arab Emirates,2022-01-02,27043
Moldova,2022-01-21,6802
Burundi,2022-02-06,67
Saint Kitts and Nevis,2022-01-02,71
Iraq,2022-01-24,46804
Luxembourg,2022-01-22,5811
Hong Kong,2022-02-02,27714
Saint Lucia,2022-01-28,68
Zambia,2022-01-25,12895
Lower middle income,2022-01-28,10809108
Syria,2022-01-10,4079
Colombia,2022-01-15,246961
Greece,2022-01-09,74082
Azerbaijan,2022-01-27,21289
Nigeria,2022-01-17,216419
Haiti,2022-01-03,525
Laos,2022-01-08,35334
Mexico,2022-01-05,117477
Norway,2022-02-05,15723
Kiribati,2022-02-07,330
Argentina,2022-02-06,265151
Barbados,2022-01-27,184
Liberia,2022-01-11,5871
Syria,2022-02-01,2829
Somalia,2022-02-10,2985
Comoros,2022-02-17,
Bolivia,2022-02-18,27360
Namibia,2022-02-02,846
Saint Lucia,2022-02-06,73
Samoa,2022-01-10,57
Guyana,2022-01-03,1183
Taiwan,2022-02-07,57650
Philippines,2022-01-08,531791
Slovenia,2022-01-05,4342
United Arab Emirates,2022-01-29,33281
North Macedonia,2022-01-25,1128
Saint Kitts and Nevis,2022-01-20,65
Ethiopia,2022-02-20,938536
China,2022-01-31,3867571
Austria,2022-01-11,45018
Luxembourg,2022-01-03,4463
Slovakia,2022-01-21,15091
Kazakhstan,2022-01-29,17646
Nauru,2022-01-08,0
Niger,2022-01-05,18757
Bolivia,2022-01-15,70450
Scotland,2022-01-19,16515
Greece,2022-02-17,27134
Guyana,2022-01-25,1967
Kazakhstan,2022-01-02,17323
Liechtenstein,2022-01-04,156
Japan,2022-01-07,139729
San Marino,2022-01-01,204
Nepal,2022-01-17,227460
Haiti,2022-02-08,453
United Kingdom,2022-02-16,69425
El Salvador,2022-01-31,9295
South Korea,2022-01-27,302904
Armenia,2022-01-16,8376
Ethiopia,2022-01-18,1157
Liechtenstein,2022-01-03,88
Ghana,2022-02-03,84487
Portugal,2022-02-08,69606
Peru,2022-02-06,111788
Tunisia,2022-01-24,20779
Madagascar,2022-01-24,5727
England,2022-01-02,240334
South America,2022-01-27,2048431
Latvia,2022-02-01,4898
France,2022-02-11,194507
Ireland,2022-02-11,8308
Brazil,2022-01-26,1091108
Romania,2022-01-13,26523
Croatia,2022-02-17,3169
Wales,2022-01-11,15989
Guatemala,2022-01-12,90587
Ethiopia,2022-01-25,886
Eswatini,2022-02-04,1474
Mauritania,2022-01-08,24178
Dominican Republic,2022-01-27,22787
Barbados,2022-01-09,272
Bolivia,2022-01-05,81501
Zambia,2022-01-19,33475
Bahrain,2022-01-16,4492
Guinea,2022-01-12,1948
Botswana,2022-02-04,2733
South Africa,2022-01-05,42525
Seychelles,2022-01-15,347
Guinea,2022-01-22,172447
United Arab Emirates,2022-01-26,37737
Bolivia,2022-01-28,42161
Africa,2022-01-31,1066172
Morocco,2022-02-11,57342
Zimbabwe,2022-01-11,12455
Curacao,2022-02-17,134
Comoros,2022-01-31,3116
United Arab Emirates,2022-02-18,20752
Bahrain,2022-01-08,5495
Kenya,2022-02-08,216960
New Zealand,2022-02-12,52220
Chile,2022-01-05,110455
Gambia,2022-01-18,2299
Bermuda,2022-01-11,144
Uzbekistan,2022-01-24,3947
Central African Republic,2022-02-02,5666
Moldova,2022-01-01,3748
French Polynesia,2022-01-27,217
Nicaragua,2022-01-16,35165
Namibia,2022-02-10,846
Tajikistan,2022-01-24,27965
Faeroe Islands,2022-01-12,457
Gabon,2022-01-07,3128
Russia,2022-01-08,66419
Morocco,2022-01-19,57234
Burkina Faso,2022-01-07,9295
Colombia,2022-02-07,231665
Cameroon,2022-01-08,254
Grenada,2022-02-09,65
Indonesia,2022-02-14,1252137
Cape Verde,2022-02-08,2189
Samoa,2022-02-10,401
Malaysia,2022-01-29,180178
Indonesia,2022-01-10,1252137
Maldives,2022-01-08,262
Cape Verde,2022-01-08,1241
Zambia,2022-01-13,28144
Kazakhstan,2022-01-28,18539
South Sudan,2022-02-02,3848
Cayman Islands,2022-02-05,74
El Salvador,2022-02-09,9649
Niger,2022-01-16,3512
Sri Lanka,2022-02-10,94209
World,2022-01-15,35608574
Wales,2022-02-02,4637
Tunisia,2022-01-09,29284
Myanmar,2022-01-22,181296
Japan,2022-02-15,729626
China,2022-02-14,5966571
Bahrain,2022-01-06,5713
Angola,2022-01-15,104233
Central African Republic,2022-01-16,3467
Palestine,2022-01-02,3958
Antigua and Barbuda,2022-01-29,67
New Zealand,2022-01-17,38876
New Zealand,2022-02-03,42142
Eswatini,2022-02-01,1867
Suriname,2022-01-02,270
Belize,2022-01-17,760
Canada,2022-01-10,391079
Netherlands,2022-02-16,11380
Romania,2022-01-10,29767
Jamaica,2022-01-04,2286
Nicaragua,2022-01-19,38236
Bermuda,2022-01-26,546
England,2022-01-29,83760
Paraguay,2022-01-14,27583
Curacao,2022-01-29,255
Solomon Islands,2022-01-06,703
Georgia,2022-01-03,5586
Burkina Faso,2022-01-10,7873
Czechia,2022-01-02,40352
Kazakhstan,2022-01-10,6912
Bermuda,2022-01-03,214
Armenia,2022-01-20,9347
Malaysia,2022-02-04,76273
Gabon,2022-01-08,3128
Greece,2022-02-04,42049
New Caledonia,2022-01-31,171
Laos,2022-02-11,48048
Qatar,2022-01-14,18480
Bermuda,2022-01-14,132
Maldives,2022-01-10,313
Afghanistan,2022-01-02,17269
Bolivia,2022-02-17,28296
Lower middle income,2022-02-17,8562286
Asia,2022-01-31,14467744
Kuwait,2022-01-31,8593
Ethiopia,2022-01-22,789
Norway,2022-02-06,15582
Grenada,2022-02-01,97
Latvia,2022-01-27,5951
Turkey,2022-02-19,122656
Montenegro,2022-02-15,350
Sri Lanka,2022-01-21,71952
Thailand,2022-02-01,323370
Saudi Arabia,2022-01-29,266565
Vietnam,2022-01-18,1063294
Sweden,2022-02-11,42490
Armenia,2022-02-13,4890
Mongolia,2022-01-17,4911
Guyana,2022-02-01,1674
Luxembourg,2022-01-05,4593
Burundi,2022-01-28,62
Madagascar,2022-01-06,7371
Anguilla,2022-02-14,25
Colombia,2022-01-02,140688
Maldives,2022-02-14,2288
South Africa,2022-01-17,69190
Syria,2022-01-01,90157
Maldives,2022-01-15,839
Qatar,2022-01-19,20251
Kazakhstan,2022-01-08,8379
Bulgaria,2022-01-13,23921
Uganda,2022-01-06,136612
French Polynesia,2022-01-15,722
Oman,2022-02-06,13590
Armenia,2022-02-03,6764
France,2022-02-17,161028
Thailand,2022-01-03,190627
High income,2022-02-05,3542042
Eswatini,2022-02-17,
Georgia,2022-02-17,3310
Argentina,2022-01-03,350473
Central African Republic,2022-01-15,3596
Burkina Faso,2022-01-02,10718
China,2022-01-01,11882143
United Arab Emirates,2022-02-01,30792
Democratic Republic of Congo,2022-01-24,5616
Lithuania,2022-01-06,12748
Belarus,2022-01-10,40597
China,2022-01-13,6243571
Peru,2022-02-07,110501
Portugal,2022-02-01,78089
Seychelles,2022-01-14,347
Greece,2022-01-26,48064
Finland,2022-02-11,23092
Bahamas,2022-02-06,316
Slovenia,2022-01-08,6862
Scotland,2022-02-07,5913
Philippines,2022-01-16,797265
Djibouti,2022-01-15,608
Ecuador,2022-01-16,110806
Kyrgyzstan,2022-02-15,8484
Serbia,2022-01-25,4231
Sri Lanka,2022-01-30,71566
Argentina,2022-01-28,272997
Anguilla,2022-01-13,21
Australia,2022-02-07,206802
Colombia,2022-02-08,232120
Iraq,2022-01-29,42088
Japan,2022-02-07,558535
Liechtenstein,2022-02-14,54
New Zealand,2022-01-07,23721
Dominican Republic,2022-01-23,20017
Portugal,2022-01-01,46584
Saint Lucia,2022-01-30,64
Saint Lucia,2022-01-24,88
Oceania,2022-02-10,246407
Georgia,2022-02-14,3412
Portugal,2022-01-11,62782
Norway,2022-02-12,9318
Thailand,2022-02-08,266270
Turkey,2022-02-15,146135
Haiti,2022-01-09,251
Iraq,2022-01-17,54587
Israel,2022-02-13,6115
Faeroe Islands,2022-02-18,26
Eswatini,2022-01-27,2314
Democratic Republic of Congo,2022-02-03,5496
Suriname,2022-01-05,236
Hungary,2022-02-01,22101
United Kingdom,2022-02-19,58346
Haiti,2022-01-05,529
Azerbaijan,2022-01-15,25271
Afghanistan,2022-01-14,13458
Uruguay,2022-01-16,21214
Papua New Guinea,2022-02-05,794
Vietnam,2022-01-08,1046178
Yemen,2022-01-12,1926
Guinea,2022-02-02,8989
Belgium,2022-01-19,91627
Trinidad and Tobago,2022-02-05,1762
Poland,2022-02-07,88832
Russia,2022-02-09,266485
Turkey,2022-01-24,194336
Canada,2022-01-11,367720
Italy,2022-02-15,205863
Cook Islands,2022-01-09,7
Benin,2022-02-04,14887
Oman,2022-02-02,15242
Serbia,2022-01-15,5059
Tajikistan,2022-01-30,46714
Sri Lanka,2022-01-17,88504
Hungary,2022-01-17,26357
South America,2022-02-03,2707054
Jersey,2022-02-13,86
Ethiopia,2022-01-29,455
Algeria,2022-01-16,16222
Malawi,2022-01-03,9023
Chad,2022-01-03,2544
Laos,2022-01-13,35334
Jordan,2022-01-17,35491
Iraq,2022-01-27,45702
Anguilla,2022-02-04,30
Trinidad and Tobago,2022-01-13,3379
Burkina Faso,2022-01-11,7399
Turks and Caicos Islands,2022-01-16,122
Senegal,2022-02-05,26873
Upper middle income,2022-01-14,10757342
Maldives,2022-01-09,291
Mali,2022-01-16,11722
Syria,2022-01-05,65563
Romania,2022-02-12,10096
Moldova,2022-01-10,3440
Moldova,2022-02-05,5380
Dominica,2022-02-14,31
Mali,2022-02-17,
Chile,2022-02-07,54001
Comoros,2022-01-07,609
Mongolia,2022-01-31,1984
United Arab Emirates,2022-02-12,20264
Uganda,2022-01-02,136612
Oceania,2022-01-24,334768
Kiribati,2022-01-18,330
Grenada,2022-01-26,119
Iran,2022-01-10,504556
Estonia,2022-01-04,3109
Tunisia,2022-01-22,22450
Argentina,2022-01-16,388130
Sao Tome and Principe,2022-01-13,384
Solomon Islands,2022-02-03,982
Ghana,2022-01-24,84487
Botswana,2022-01-04,2733
Chile,2022-01-28,60588
Lithuania,2022-01-28,5408
Syria,2022-01-23,2829
Kyrgyzstan,2022-02-11,8189
Sint Maarten (Dutch part),2022-01-24,98
British Virgin Islands,2022-01-19,23
Russia,2022-01-15,368166
Oceania,2022-01-22,332256
Guinea,2022-01-03,74737
Northern Ireland,2022-01-04,6569
Luxembourg,2022-01-20,6131
Bahamas,2022-01-17,497
United States,2022-02-06,491060
Aruba,2022-01-18,69
Mauritania,2022-02-10,3761
Indonesia,2022-02-15,1252137
Bahrain,2022-01-27,3494
Sri Lanka,2022-01-26,63769
Russia,2022-01-24,338576
Russia,2022-01-25,244196
San Marino,2022-02-04,99
Haiti,2022-02-10,453
Cook Islands,2022-01-05,12
Gabon,2022-01-15,3128
Greenland,2022-01-02,7
Zambia,2022-02-17,15886
Bhutan,2022-01-30,5024
Morocco,2022-01-26,50614
China,2022-01-19,4799571
European Union,2022-01-09,3151391
Libya,2022-01-12,19020
Canada,2022-02-09,143657
Croatia,2022-02-12,3874
India,2022-01-15,8233019
El Salvador,2022-01-15,15221
Burundi,2022-01-29,62
Uzbekistan,2022-01-14,85370
Canada,2022-01-24,281341
Nicaragua,2022-02-11,20522
Sierra Leone,2022-01-15,19007
Aruba,2022-02-15,54
Guatemala,2022-01-19,90941
Luxembourg,2022-01-19,6405
Cyprus,2022-02-12,2432
New Zealand,2022-01-02,11274
Belgium,2022-02-16,33700
Romania,2022-01-31,18091
Russia,2022-01-12,292374
Curacao,2022-01-25,344
Georgia,2022-01-24,5126
Comoros,2022-01-22,609
Nicaragua,2022-01-18,37212
Benin,2022-01-26,14887
Uzbekistan,2022-01-22,3947
Colombia,2022-02-16,212981
Curacao,2022-01-12,1428
Saint Vincent and the Grenadines,2022-02-01,169
Ethiopia,2022-01-10,1513
Vietnam,2022-02-14,526030
Syria,2022-01-12,4079
Djibouti,2022-01-17,608
Paraguay,2022-01-29,12182
Mexico,2022-02-06,583427
Iran,2022-01-31,454288
Georgia,2022-01-28,6976
Luxembourg,2022-01-29,3228
Northern Ireland,2022-02-17,2057
Luxembourg,2022-01-18,6586
Bahrain,2022-02-07,2115
Honduras,2022-02-06,19556
Cook Islands,2022-01-11,4
Kiribati,2022-01-03,640
Kyrgyzstan,2022-01-25,9796
Portugal,2022-02-14,64442
Tonga,2022-01-10,231
Afghanistan,2022-02-05,12573
Vietnam,2022-01-02,1037414
Taiwan,2022-02-03,76848
World,2022-01-07,30419638
Chad,2022-01-04,2544
El Salvador,2022-02-01,8802
Italy,2022-01-01,429853
Estonia,2022-01-18,4431
Wales,2022-01-03,19090
Samoa,2022-01-16,117
Europe,2022-01-01,2911770
Turkey,2022-02-07,163407
Guyana,2022-02-06,1691
Bolivia,2022-02-12,29535
Sierra Leone,2022-01-29,21168
Cyprus,2022-01-30,3013
Brazil,2022-02-18,1042696
Tajikistan,2022-01-23,24840
Kazakhstan,2022-01-12,4058
Cayman Islands,2022-01-31,105
Taiwan,2022-01-09,72807
Kenya,2022-01-29,66314
Jordan,2022-01-02,31823
Morocco,2022-01-30,37972
Syria,2022-02-04,2829
Russia,2022-01-14,355582
Iran,2022-01-26,385202
Armenia,2022-02-02,7547
Belgium,2022-01-12,122441
Mongolia,2022-01-04,2557
Bosnia and Herzegovina,2022-01-04,4315
Honduras,2022-01-03,38745
Cuba,2022-01-05,74791
Asia,2022-02-03,12315050
Mozambique,2022-01-19,226094
Dominican Republic,2022-01-02,6882
Benin,2022-01-18,16074
Mongolia,2022-01-13,4298
Nepal,2022-01-04,219116
Curacao,2022-01-18,630
Belize,2022-02-06,575
Myanmar,2022-01-21,182257
Brunei,2022-01-24,2414
Saint Vincent and the Grenadines,2022-01-06,82
China,2022-01-28,4783857
Czechia,2022-02-02,27895
European Union,2022-01-02,2192770
Anguilla,2022-01-01,21
Cape Verde,2022-01-06,968
Hungary,2022-01-21,25803
Asia,2022-02-02,12640090
Tunisia,2022-01-18,18217
Liechtenstein,2022-01-01,9
Kenya,2022-01-31,99848
India,2022-01-26,6247433
Bolivia,2022-01-08,106292
Algeria,2022-02-06,16222
Taiwan,2022-02-14,249437
China,2022-01-09,7379857
